,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_gamma,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
20,185.4582633972168,1.01926707245091,0.6893570423126221,0.004318748025388142,0.8,0,0.6,"{'colsample_bytree': 0.8, 'gamma': 0, 'subsample': 0.6}",0.9243280093494352,0.9260792286528208,0.9241557303206642,0.9248543227743067,0.0008689901512108877,43
21,180.79572463035583,3.356163376423487,0.770274798075358,0.10926791116193382,0.8,0,0.7,"{'colsample_bytree': 0.8, 'gamma': 0, 'subsample': 0.7}",0.9249853915075964,0.9261522728932824,0.926444449855129,0.9258607047520027,0.0006303289094502643,27
22,165.50466553370157,0.3003629722397033,0.7010958194732666,0.025944306707374028,0.8,0,0.8,"{'colsample_bytree': 0.8, 'gamma': 0, 'subsample': 0.8}",0.9248880015582391,0.9263227094543596,0.9260548805726668,0.9257551971950885,0.0006228719942840807,31
23,154.0362203915914,1.6946727263433132,0.6774208545684814,0.007422466674546992,0.8,0,0.9,"{'colsample_bytree': 0.8, 'gamma': 0, 'subsample': 0.9}",0.9257888585897935,0.92663923449636,0.9268096710574372,0.9264125880478636,0.000446498214245178,10
24,139.0083793004354,0.7780125277919145,0.7002284526824951,0.00038285733216535567,0.8,0,1.0,"{'colsample_bytree': 0.8, 'gamma': 0, 'subsample': 1.0}",0.9253749513050253,0.9263470575345134,0.9263227094543596,0.9260149060979662,0.0004526255332374207,20
25,184.57275295257568,0.5386406017304619,0.6907799243927002,0.021364046885059804,0.8,0.3,0.6,"{'colsample_bytree': 0.8, 'gamma': 0.3, 'subsample': 0.6}",0.9233297623685236,0.9255192228092814,0.9257627036108202,0.9248705629295418,0.0010940354966224562,42
26,176.58237965901694,0.8722365189471867,0.6914574305216471,0.024404044487350937,0.8,0.3,0.7,"{'colsample_bytree': 0.8, 'gamma': 0.3, 'subsample': 0.7}",0.9261297234125438,0.9265174940955906,0.926225317133744,0.9262908448806261,0.0001649483552837496,13
27,163.66595935821533,0.5009592935163099,0.6640117963155111,0.0174745776075659,0.8,0.3,0.8,"{'colsample_bytree': 0.8, 'gamma': 0.3, 'subsample': 0.8}",0.9259592910011687,0.9261522728932824,0.926225317133744,0.926112293676065,0.00011222367296380126,18
28,151.82232030232748,0.9019715584182002,0.649003823598226,0.018202744784944307,0.8,0.3,0.9,"{'colsample_bytree': 0.8, 'gamma': 0.3, 'subsample': 0.9}",0.9252288663809894,0.9265661902558984,0.9269314114582066,0.926242156031698,0.0007318531586909372,15
29,142.33942564328513,4.13504469145925,0.683286984761556,0.014420899321335364,0.8,0.3,1.0,"{'colsample_bytree': 0.8, 'gamma': 0.3, 'subsample': 1.0}",0.9260079859758473,0.9253487862482044,0.9274914173017458,0.9262827298419326,0.0008960394715500544,14
30,204.99026457468668,2.046541490316688,0.7175413767496744,0.051950808759982786,0.9,0,0.6,"{'colsample_bytree': 0.9, 'gamma': 0, 'subsample': 0.6}",0.9242062719127386,0.9255435708894354,0.9250322612062039,0.9249273680027926,0.0005509652598606413,41
